Follower	Followee	Weight
8725	8972	1.0
8725	1578	1.0
8725	1806	1.0
8725	3270	1.0
9567	1134	1.0
9567	606	1.0
7542	5385	1.0
7542	9309	1.0
7542	8193	1.0
7542	2155	1.0
7542	4933	1.0
6041	4678	1.0
6041	9836	1.0
467	10148	1.0
7543	8497	1.0
5757	4064	1.0
8727	7882	1.0
6042	7659	1.0
9190	2528	1.0
9190	3736	1.0
6043	3578	1.0
512	10076	1.0
2509	1837	1.0
4314	3589	1.0
4314	3566	1.0
4314	6964	1.0
4314	4389	1.0
3902	7588	1.0
4315	9902	1.0
2135	2356	1.0
2136	9324	1.0
2136	2206	1.0
2136	546	1.0
2886	7257	1.0
2886	5540	1.0
2886	2548	1.0
75	186	1.0
75	32	1.0
8729	6453	1.0
2137	8474	1.0
8730	5802	1.0
2138	4523	1.0
2138	6159	1.0
2138	7352	1.0
4318	2774	1.0
4318	6580	1.0
4318	2510	1.0
4318	7005	1.0
4319	7525	1.0
4321	5116	1.0
4321	1844	1.0
285	7568	1.0
285	1005	1.0
2141	5276	1.0
6046	1972	1.0
1819	6759	1.0
6047	2387	1.0
10363	928	1.0
10363	3038	1.0
10363	6541	1.0
10363	4049	1.0
9996	502	1.0
2142	3962	1.0
2142	2346	1.0
6952	9980	1.0
2143	7097	1.0
2143	5213	1.0
2145	8179	1.0
2145	5707	1.0
4856	3921	1.0
4856	1704	1.0
4856	9086	1.0
4856	3266	1.0
4856	8219	1.0
7544	1943	1.0
7897	588	1.0
7897	2937	1.0
8733	3002	1.0
6050	3632	1.0
6050	7176	1.0
6050	593	1.0
6050	866	1.0
6050	3665	1.0
6050	1930	1.0
8471	1072	1.0
8471	2039	1.0
8471	10320	1.0
8471	5727	1.0
1238	2623	1.0
4324	896	1.0
9291	8294	1.0
9966	6679	1.0
7548	6680	1.0
7548	6073	1.0
7548	2305	1.0
7548	3975	1.0
7548	6907	1.0
7548	3032	1.0
7548	2735	1.0
7548	826	1.0
7548	5869	1.0
7548	10401	1.0
7548	9505	1.0
7548	7428	1.0
4326	4234	1.0
4326	1616	1.0
4326	5790	1.0
4326	1753	1.0
4326	5214	1.0
4326	1580	1.0
4326	8505	1.0
4326	8755	1.0
4326	2877	1.0
4326	7164	1.0
4326	3489	1.0
4326	1907	1.0
4326	2356	1.0
4326	570	1.0
4326	6073	1.0
882	9181	1.0
2150	4489	1.0
3549	9219	1.0
3549	9561	1.0
3549	2129	1.0
2151	4165	1.0
2151	2642	1.0
2151	8474	1.0
7552	4120	1.0
7552	9174	1.0
6054	7640	1.0
2153	2405	1.0
5835	5829	1.0
5835	5216	1.0
3591	3556	1.0
2512	7893	1.0
2512	5727	1.0
3176	5275	1.0
7553	4476	1.0
7553	7347	1.0
7553	738	1.0
4330	2891	1.0
6056	5294	1.0
10193	1930	1.0
2158	2529	1.0
2158	1985	1.0
2159	3725	1.0
2159	4761	1.0
7555	3044	1.0
9832	9680	1.0
7556	7867	1.0
7556	4997	1.0
12	310	1.0
4331	7753	1.0
2160	2088	1.0
6057	4747	1.0
6058	567	1.0
6058	4867	1.0
7557	3356	1.0
7557	10366	1.0
7557	5433	1.0
2846	3302	1.0
2846	9894	1.0
2846	5524	1.0
2846	4415	1.0
9722	2973	1.0
7558	7991	1.0
7558	1273	1.0
4334	6756	1.0
5700	4229	1.0
6735	10018	1.0
4788	1041	1.0
4788	2623	1.0
6244	8085	1.0
4335	3091	1.0
2163	3000	1.0
2163	5021	1.0
76	186	1.0
7237	6333	1.0
7237	2096	1.0
7237	983	1.0
7237	4534	1.0
7237	7648	1.0
7237	1254	1.0
7237	2694	1.0
7237	5899	1.0
7237	4492	1.0
7237	7107	1.0
7237	570	1.0
7237	5515	1.0
7237	4620	1.0
7237	2303	1.0
7237	7629	1.0
7237	5504	1.0
7237	1313	1.0
7237	3450	1.0
7237	7378	1.0
7237	4946	1.0
7237	2077	1.0
7237	4631	1.0
7237	4897	1.0
7237	6123	1.0
7237	4021	1.0
7237	3661	1.0
7237	7918	1.0
7237	7178	1.0
7237	934	1.0
7237	606	1.0
7237	7698	1.0
7237	7194	1.0
7237	7980	1.0
7237	7491	1.0
7237	3907	1.0
2164	6802	1.0
2164	4680	1.0
2164	9249	1.0
7238	8329	1.0
7238	7799	1.0
4336	1864	1.0
4336	4339	1.0
2165	4378	1.0
5634	3779	1.0
4589	8474	1.0
4589	8114	1.0
2419	8085	1.0
2419	7566	1.0
6061	663	1.0
6062	2927	1.0
4530	5643	1.0
6063	4117	1.0
2168	2973	1.0
7561	6257	1.0
7561	9288	1.0
7561	6102	1.0
7561	6496	1.0
8737	2932	1.0
8737	6420	1.0
4339	4336	1.0
4339	1864	1.0
4340	1737	1.0
4340	1227	1.0
8738	9008	1.0
7562	4108	1.0
7562	7564	1.0
2793	7746	1.0
2793	5727	1.0
4342	5515	1.0
4343	6100	1.0
1862	2431	1.0
2169	7315	1.0
7153	2642	1.0
9889	655	1.0
506	10390	1.0
506	10300	1.0
506	366	1.0
506	336	1.0
506	494	1.0
8740	7991	1.0
6065	5269	1.0
6065	4243	1.0
2170	5621	1.0
8741	9829	1.0
8742	4095	1.0
10050	8696	1.0
10050	6410	1.0
10050	10182	1.0
2171	6378	1.0
2171	5354	1.0
4348	2608	1.0
4348	4167	1.0
3594	6790	1.0
7563	2767	1.0
7563	8805	1.0
9569	7147	1.0
9569	1297	1.0
884	766	1.0
4349	3081	1.0
4349	1037	1.0
4349	3442	1.0
6066	9225	1.0
6066	4815	1.0
6066	8156	1.0
6066	914	1.0
6066	8343	1.0
6067	6526	1.0
6067	1916	1.0
6067	2642	1.0
6067	592	1.0
7564	7562	1.0
7564	7711	1.0
2173	3407	1.0
2173	4385	1.0
3337	3126	1.0
3337	2549	1.0
6068	3741	1.0
6068	1519	1.0
5935	7913	1.0
8744	8384	1.0
4862	1749	1.0
7566	2419	1.0
7566	8934	1.0
2175	784	1.0
7314	7847	1.0
2176	3118	1.0
2176	3699	1.0
2176	5112	1.0
2176	1070	1.0
3046	1133	1.0
4352	6324	1.0
4352	9314	1.0
4352	9609	1.0
4352	7303	1.0
6069	2740	1.0
10555	208	1.0
4353	8803	1.0
4353	6878	1.0
4353	5662	1.0
4353	5132	1.0
2177	1396	1.0
2177	3951	1.0
2177	2205	1.0
77	27	1.0
77	186	1.0
77	35	1.0
6070	10164	1.0
6070	7105	1.0
6070	5017	1.0
6070	3340	1.0
6070	1293	1.0
6070	8393	1.0
6070	8753	1.0
4355	6744	1.0
8746	5003	1.0
8747	3085	1.0
8747	952	1.0
8747	3696	1.0
8747	4316	1.0
5791	10199	1.0
5791	1232	1.0
5791	1206	1.0
5791	10454	1.0
7899	10199	1.0
8748	1515	1.0
2429	1624	1.0
2180	7464	1.0
2180	7568	1.0
2180	952	1.0
2180	4301	1.0
2180	1005	1.0
2180	6302	1.0
10295	783	1.0
10295	1540	1.0
10206	4533	1.0
10206	5662	1.0
10206	3597	1.0
10206	3448	1.0
10206	9729	1.0
10206	1566	1.0
10206	7413	1.0
10206	2579	1.0
10206	8328	1.0
8749	2485	1.0
8751	7015	1.0
8751	8384	1.0
6071	5635	1.0
6072	2556	1.0
6072	5947	1.0
6072	606	1.0
6072	2011	1.0
6072	9328	1.0
4356	2008	1.0
4356	5332	1.0
5194	9948	1.0
5194	7072	1.0
2181	5727	1.0
2181	1075	1.0
2181	3062	1.0
2181	2272	1.0
2181	4533	1.0
2181	1694	1.0
2181	4815	1.0
2181	3236	1.0
8752	2224	1.0
8752	1212	1.0
8036	1658	1.0
8036	10030	1.0
2182	6301	1.0
2182	4548	1.0
2182	952	1.0
2182	8868	1.0
2182	1285	1.0
2183	5672	1.0
7568	9849	1.0
7568	6301	1.0
7568	3394	1.0
7568	952	1.0
7568	4962	1.0
7568	2213	1.0
7568	13	1.0
7568	455	1.0
7568	1005	1.0
7568	897	1.0
7568	8100	1.0
7568	2117	1.0
7568	2180	1.0
7568	1540	1.0
7568	9825	1.0
7568	5692	1.0
7568	1099	1.0
7568	7025	1.0
4360	952	1.0
4361	5727	1.0
4	2246	1.0
9541	952	1.0
7569	2510	1.0
6265	10106	1.0
7570	8362	1.0
7570	1546	1.0
7570	7603	1.0
7570	8163	1.0
7570	7355	1.0
7570	1187	1.0
6076	1165	1.0
6076	7835	1.0
6245	6726	1.0
6245	6399	1.0
6245	2089	1.0
8753	6070	1.0
4364	738	1.0
4364	1297	1.0
4364	3190	1.0
4364	1335	1.0
4364	9894	1.0
4364	4306	1.0
4364	7449	1.0
2185	9443	1.0
2185	5727	1.0
4366	613	1.0
9959	6378	1.0
6217	6532	1.0
7571	9211	1.0
7571	4359	1.0
7571	5599	1.0
7571	8070	1.0
3596	4733	1.0
3596	3473	1.0
3304	4844	1.0
7572	1663	1.0
4368	6213	1.0
4368	3656	1.0
6079	3113	1.0
4193	5317	1.0
4193	4548	1.0
4193	2485	1.0
4193	1663	1.0
4193	7920	1.0
4193	9986	1.0
4193	2969	1.0
4193	1727	1.0
9929	8178	1.0
6192	1695	1.0
4369	2748	1.0
4369	1981	1.0
6080	1469	1.0
6080	3600	1.0
6080	2401	1.0
6080	3347	1.0
6080	6679	1.0
6080	5244	1.0
6080	4102	1.0
6080	937	1.0
6080	958	1.0
6080	4021	1.0
6080	7991	1.0
6080	1669	1.0
6080	2287	1.0
8755	8064	1.0
8755	4326	1.0
7573	5559	1.0
6081	5877	1.0
8494	2222	1.0
10431	9144	1.0
10431	738	1.0
9570	3481	1.0
2189	4820	1.0
2189	2986	1.0
2189	7428	1.0
2189	7956	1.0
10186	10148	1.0
7575	738	1.0
3259	3848	1.0
6359	8188	1.0
6359	9862	1.0
6359	8691	1.0
6359	739	1.0
9870	3885	1.0
9870	10163	1.0
6083	2535	1.0
8757	5417	1.0
2191	5905	1.0
2191	1002	1.0
2191	3702	1.0
2191	7536	1.0
2191	570	1.0
2191	1675	1.0
2191	7141	1.0
2191	1553	1.0
1452	4306	1.0
1452	1972	1.0
887	4533	1.0
3599	8902	1.0
8758	8532	1.0
8759	2071	1.0
8759	1085	1.0
8759	8644	1.0
2193	8876	1.0
3433	1323	1.0
3433	1115	1.0
3433	5155	1.0
3433	9303	1.0
8760	6110	1.0
6084	9503	1.0
6084	6227	1.0
7576	1915	1.0
8761	1355	1.0
6085	9507	1.0
2194	4645	1.0
2194	5380	1.0
7577	738	1.0
7577	5504	1.0
10407	8647	1.0
7035	9021	1.0
6087	9021	1.0
1108	884	1.0
4375	5325	1.0
4375	2735	1.0
2195	1122	1.0
2196	2010	1.0
816	2825	1.0
816	5490	1.0
6089	2936	1.0
8763	1643	1.0
8763	329	1.0
6090	3825	1.0
6090	8369	1.0
9571	8371	1.0
10312	9809	1.0
10312	9532	1.0
10312	6401	1.0
10312	5290	1.0
10121	9953	1.0
7578	8107	1.0
7580	1201	1.0
2199	5153	1.0
9997	10148	1.0
10458	4229	1.0
10458	1005	1.0
8764	2367	1.0
8764	2831	1.0
8765	7339	1.0
8765	5040	1.0
8765	7277	1.0
8765	4166	1.0
8765	6933	1.0
8765	7903	1.0
2200	1669	1.0
2202	2639	1.0
2203	1669	1.0
2203	6336	1.0
7583	5574	1.0
7583	3090	1.0
196	10168	1.0
78	27	1.0
78	186	1.0
78	35	1.0
6095	6048	1.0
7584	6513	1.0
7585	3198	1.0
8666	5251	1.0
10269	10148	1.0
2206	2136	1.0
6097	7217	1.0
6097	1656	1.0
6097	5947	1.0
10365	6535	1.0
4377	6007	1.0
4378	1743	1.0
4378	2259	1.0
4378	2256	1.0
4378	2165	1.0
4378	5623	1.0
4378	5654	1.0
4378	686	1.0
6099	7623	1.0
7587	3044	1.0
2208	9363	1.0
7907	5885	1.0
4379	1084	1.0
602	5067	1.0
602	7930	1.0
602	9659	1.0
4380	4032	1.0
4380	4829	1.0
4382	4435	1.0
4382	5765	1.0
79	27	1.0
79	186	1.0
79	35	1.0
8326	2630	1.0
8326	907	1.0
2901	4893	1.0
2901	7299	1.0
2210	1197	1.0
10366	7557	1.0
10427	2356	1.0
5196	9021	1.0
9573	7285	1.0
8767	9545	1.0
8668	8122	1.0
8835	8938	1.0
9752	7568	1.0
9752	1005	1.0
9752	783	1.0
9752	9018	1.0
9752	9763	1.0
1148	3073	1.0
2213	6301	1.0
2213	4713	1.0
2213	9184	1.0
2213	3020	1.0
2213	1082	1.0
2213	1297	1.0
2213	8609	1.0
2213	7568	1.0
2213	606	1.0
2213	812	1.0
2213	4206	1.0
2213	8170	1.0
2213	4338	1.0
2213	1469	1.0
2213	1187	1.0
6100	4343	1.0
4383	789	1.0
4385	5803	1.0
4385	7816	1.0
4385	934	1.0
4385	4526	1.0
4385	8238	1.0
4385	6188	1.0
4385	9052	1.0
4385	10244	1.0
4385	5234	1.0
4385	1602	1.0
4385	4584	1.0
4385	9163	1.0
4386	4647	1.0
8768	9355	1.0
4398	4936	1.0
4398	5727	1.0
4398	3258	1.0
9890	4736	1.0
4387	4533	1.0
6960	764	1.0
6960	5132	1.0
497	324	1.0
497	494	1.0
497	480	1.0
3266	3574	1.0
3266	7753	1.0
3266	7509	1.0
3266	3475	1.0
3266	3281	1.0
3266	5410	1.0
3266	4856	1.0
8769	5164	1.0
8769	3448	1.0
8769	9579	1.0
8769	8333	1.0
8769	7848	1.0
8769	8877	1.0
8769	8991	1.0
8769	2587	1.0
8769	6833	1.0
8769	6812	1.0
8769	6772	1.0
8769	5089	1.0
8769	7446	1.0
8769	9646	1.0
8769	7367	1.0
8769	5431	1.0
4388	924	1.0
6738	973	1.0
8120	3689	1.0
8770	4331	1.0
276	4275	1.0
8771	2642	1.0
8771	7590	1.0
8772	551	1.0
8773	7371	1.0
8773	4841	1.0
7590	8802	1.0
2215	2877	1.0
2215	2455	1.0
7591	6571	1.0
9574	335	1.0
9574	2408	1.0
5198	8536	1.0
5198	7289	1.0
9575	3634	1.0
9575	4174	1.0
10313	6514	1.0
10313	7433	1.0
10313	6398	1.0
10313	4599	1.0
10313	5116	1.0
10313	1752	1.0
10313	9504	1.0
6103	3495	1.0
4389	3080	1.0
4389	3566	1.0
4389	5380	1.0
4389	8467	1.0
4389	4314	1.0
4389	7175	1.0
4389	2879	1.0
4390	2731	1.0
4390	4272	1.0
7592	8448	1.0
7592	6719	1.0
7592	3700	1.0
6105	4839	1.0
2220	4755	1.0
2220	3834	1.0
2220	8031	1.0
2221	4745	1.0
6	1706	1.0
6	9301	1.0
6	9070	1.0
894	4073	1.0
894	1905	1.0
4391	4905	1.0
6106	4306	1.0
4392	3931	1.0
4392	3341	1.0
9960	6965	1.0
9960	9018	1.0
2223	6891	1.0
2223	929	1.0
7464	9971	1.0
7464	6301	1.0
7464	8277	1.0
7464	5493	1.0
7464	1005	1.0
7464	6378	1.0
7464	3536	1.0
7464	3253	1.0
7464	7956	1.0
7464	2180	1.0
7464	7568	1.0
7464	3824	1.0
7464	9719	1.0
7464	2021	1.0
7464	1636	1.0
7464	4936	1.0
7464	1469	1.0
7464	934	1.0
7464	606	1.0
7464	897	1.0
7464	1930	1.0
7464	7246	1.0
7464	8100	1.0
6108	7097	1.0
6108	7967	1.0
6108	7109	1.0
9576	5727	1.0
6109	8451	1.0
6109	1380	1.0
10430	4816	1.0
10430	8930	1.0
4394	2272	1.0
4394	9477	1.0
2224	8752	1.0
2224	3806	1.0
2224	4621	1.0
2224	8623	1.0
2224	5466	1.0
2224	2656	1.0
2224	995	1.0
2224	6497	1.0
2224	3026	1.0
2224	9050	1.0
2224	2767	1.0
2224	1085	1.0
2224	2969	1.0
2224	6172	1.0
2224	8212	1.0
2224	1156	1.0
2224	3511	1.0
2224	7315	1.0
2224	5669	1.0
2224	8776	1.0
2224	8680	1.0
2224	6868	1.0
2224	2848	1.0
2224	4222	1.0
2224	3049	1.0
2224	775	1.0
2224	4498	1.0
2224	6726	1.0
2224	4914	1.0
2224	6973	1.0
2224	2108	1.0
2224	7392	1.0
4395	3878	1.0
8454	7575	1.0
8454	738	1.0
6110	3559	1.0
3985	1285	1.0
3985	8003	1.0
3985	1297	1.0
3985	7629	1.0
9577	8157	1.0
9577	8850	1.0
8774	2281	1.0
4397	9506	1.0
7594	4547	1.0
7595	4533	1.0
6111	8474	1.0
6111	731	1.0
6111	2953	1.0
9505	4177	1.0
9505	8168	1.0
9505	3032	1.0
9505	7548	1.0
7465	9075	1.0
7465	6670	1.0
6112	5930	1.0
4399	7839	1.0
4399	2631	1.0
5343	3116	1.0
9931	9132	1.0
2227	2733	1.0
2227	616	1.0
2227	3805	1.0
2227	4897	1.0
2228	7165	1.0
2229	6111	1.0
2229	9266	1.0
2229	2528	1.0
2229	1469	1.0
2229	8670	1.0
6963	4176	1.0
6963	6926	1.0
6963	2740	1.0
6963	8211	1.0
6963	5747	1.0
6963	6485	1.0
7596	5667	1.0
7596	5132	1.0
7596	5188	1.0
4400	4179	1.0
2230	9343	1.0
2230	6530	1.0
6115	8079	1.0
4868	9021	1.0
6116	3953	1.0
2440	5514	1.0
731	7002	1.0
4401	5662	1.0
4401	1983	1.0
4401	654	1.0
4401	7327	1.0
4401	1520	1.0
2231	2613	1.0
8775	1726	1.0
4793	6972	1.0
8860	1620	1.0
8860	1840	1.0
4402	3659	1.0
4403	8562	1.0
4403	3831	1.0
6222	4560	1.0
4990	1801	1.0
4869	2614	1.0
4404	1580	1.0
4404	7699	1.0
4404	8014	1.0
7597	5863	1.0
5942	3269	1.0
6119	9163	1.0
2232	5899	1.0
2232	8329	1.0
2233	4085	1.0
2234	2864	1.0
4405	7257	1.0
4405	1609	1.0
4405	2259	1.0
4405	4453	1.0
4405	5848	1.0
4405	2987	1.0
4405	4264	1.0
4405	4415	1.0
6121	7958	1.0
2235	1197	1.0
2235	8223	1.0
7600	3467	1.0
7600	4597	1.0
4409	1579	1.0
7601	5662	1.0
7601	6581	1.0
7601	3597	1.0
7601	5743	1.0
7601	4461	1.0
7601	1187	1.0
7601	5175	1.0
7601	2709	1.0
7601	4520	1.0
4410	1841	1.0
4410	1824	1.0
8777	9214	1.0
8777	10371	1.0
7602	4647	1.0
2237	9028	1.0
2238	3855	1.0
8778	6849	1.0
7603	7570	1.0
2240	3479	1.0
7604	8739	1.0
7604	2735	1.0
2241	1731	1.0
2241	4608	1.0
4411	1733	1.0
7605	3176	1.0
7605	4272	1.0
1806	8725	1.0
3103	1105	1.0
3103	3988	1.0
3103	10062	1.0
3103	4306	1.0
7606	10138	1.0
7606	4592	1.0
7606	1156	1.0
7606	7103	1.0
6124	7967	1.0
7607	2460	1.0
7607	8776	1.0
7607	4069	1.0
7607	2163	1.0
7607	9606	1.0
7607	897	1.0
4413	8179	1.0
4413	6060	1.0
7608	7913	1.0
1299	4540	1.0
9933	4619	1.0
3831	1578	1.0
3831	2796	1.0
3831	5116	1.0
3831	4403	1.0
3831	7177	1.0
3831	3083	1.0
2243	8066	1.0
2243	6378	1.0
2243	6829	1.0
2243	2021	1.0
2243	9647	1.0
2243	6051	1.0
5199	1868	1.0
5199	9328	1.0
5199	9707	1.0
5199	4183	1.0
4415	3634	1.0
4416	6256	1.0
4416	3920	1.0
8780	2039	1.0
8780	1892	1.0
8780	8889	1.0
2244	2639	1.0
2244	3728	1.0
3216	8291	1.0
3216	292	1.0
375	377	1.0
375	382	1.0
375	376	1.0
8501	3710	1.0
8501	2089	1.0
8501	4914	1.0
8501	7378	1.0
8501	734	1.0
8501	6892	1.0
8501	5727	1.0
8329	8265	1.0
8329	5563	1.0
8329	2996	1.0
8329	7933	1.0
8329	5308	1.0
8329	7677	1.0
8329	7637	1.0
8329	7612	1.0
8329	7900	1.0
8329	3373	1.0
8329	2748	1.0
8329	8309	1.0
8329	921	1.0
8329	2232	1.0
8329	7491	1.0
8329	8361	1.0
8329	4698	1.0
8329	7238	1.0
8329	1000	1.0
8329	8270	1.0
8329	4333	1.0
8329	1295	1.0
8329	7376	1.0
8329	6011	1.0
377	374	1.0
377	379	1.0
377	382	1.0
407	408	1.0
407	413	1.0
4417	2039	1.0
2246	3129	1.0
2246	5515	1.0
8330	5032	1.0
8330	6378	1.0
8330	3534	1.0
4422	5812	1.0
4422	7491	1.0
4422	9038	1.0
4422	4565	1.0
8781	7378	1.0
8781	1782	1.0
8781	7883	1.0
4423	7351	1.0
2248	4955	1.0
379	374	1.0
379	378	1.0
379	375	1.0
8476	451	1.0
2249	3544	1.0
2249	6779	1.0
4425	3817	1.0
4425	4639	1.0
4425	4461	1.0
4425	9163	1.0
4425	7015	1.0
4426	3554	1.0
7609	6957	1.0
10314	9406	1.0
10314	7785	1.0
10314	738	1.0
10314	3920	1.0
10314	7177	1.0
2446	5190	1.0
8783	5164	1.0
8784	4383	1.0
6128	4437	1.0
6128	314	1.0
6129	4503	1.0
6129	1737	1.0
1011	2447	1.0
414	427	1.0
414	409	1.0
414	422	1.0
414	408	1.0
414	426	1.0
414	412	1.0
414	413	1.0
2251	9163	1.0
7912	7462	1.0
7912	10303	1.0
2254	4160	1.0
7611	5164	1.0
7611	8491	1.0
7611	3701	1.0
2255	2774	1.0
2255	8790	1.0
2255	3448	1.0
2255	6993	1.0
2255	1197	1.0
2255	4722	1.0
2255	6401	1.0
2255	8332	1.0
2255	9555	1.0
2255	8190	1.0
2255	798	1.0
2256	3085	1.0
2256	4378	1.0
6130	6284	1.0
2257	5727	1.0
6131	898	1.0
5945	5940	1.0
5945	2345	1.0
6227	6084	1.0
9162	7003	1.0
7612	8329	1.0
542	2852	1.0
542	7403	1.0
542	5885	1.0
542	2356	1.0
542	5298	1.0
416	407	1.0
416	438	1.0
416	435	1.0
416	431	1.0
416	421	1.0
416	429	1.0
416	425	1.0
417	407	1.0
417	434	1.0
417	438	1.0
417	421	1.0
417	429	1.0
417	425	1.0
417	431	1.0
5793	1347	1.0
5793	5692	1.0
7613	4163	1.0
7613	2410	1.0
7613	5623	1.0
7613	6994	1.0
7613	977	1.0
7613	5589	1.0
7613	2224	1.0
9579	8769	1.0
9580	9583	1.0
9580	2259	1.0
9580	5727	1.0
9580	1930	1.0
3611	8398	1.0
3611	6264	1.0
420	407	1.0
420	434	1.0
420	430	1.0
81	27	1.0
81	31	1.0
81	35	1.0
81	193	1.0
2260	6729	1.0
2260	6569	1.0
3261	897	1.0
3261	7300	1.0
3261	6295	1.0
3261	6820	1.0
3261	3196	1.0
3261	4484	1.0
10515	9864	1.0
6133	6704	1.0
6133	3872	1.0
6133	8415	1.0
6133	6536	1.0
6133	3999	1.0
6133	3916	1.0
6133	3272	1.0
6133	2200	1.0
6133	8148	1.0
6133	9444	1.0
10507	10062	1.0
424	432	1.0
424	407	1.0
424	428	1.0
424	430	1.0
424	433	1.0
424	420	1.0
424	419	1.0
424	414	1.0
424	416	1.0
9581	8293	1.0
7615	6480	1.0
7615	3274	1.0
10500	10498	1.0
10500	10497	1.0
10500	1	1.0
10500	10499	1.0
10500	0	1.0
10500	10501	1.0
10500	2	1.0
10500	10496	1.0
4433	3248	1.0
4433	738	1.0
4433	6534	1.0
3913	4658	1.0
3913	1985	1.0
3913	2543	1.0
3913	3669	1.0
6134	1899	1.0
6505	4533	1.0
6505	3634	1.0
6505	1297	1.0
7616	8148	1.0
7616	6378	1.0
7616	5274	1.0
7616	1154	1.0
7616	5116	1.0
7616	1946	1.0
7616	5146	1.0
7616	5333	1.0
7616	4893	1.0
7616	6401	1.0
7616	4560	1.0
7616	9482	1.0
7616	1440	1.0
7616	7642	1.0
7616	6756	1.0
7616	5083	1.0
7616	2895	1.0
7616	4955	1.0
7616	7471	1.0
7616	2008	1.0
7616	7323	1.0
7616	2794	1.0
430	432	1.0
430	424	1.0
430	437	1.0
430	433	1.0
430	423	1.0
430	415	1.0
431	432	1.0
431	437	1.0
431	433	1.0
431	423	1.0
431	424	1.0
431	415	1.0
2020	989	1.0
2020	815	1.0
2020	8166	1.0
4434	5662	1.0
4434	990	1.0
6135	8480	1.0
2021	4015	1.0
2021	6378	1.0
2021	3448	1.0
2021	2838	1.0
2021	2243	1.0
2021	8100	1.0
2021	3659	1.0
2021	2436	1.0
2021	570	1.0
7617	6591	1.0
7617	9167	1.0
7617	9998	1.0
2266	4830	1.0
2266	4092	1.0
2266	4584	1.0
2266	1242	1.0
2266	2356	1.0
2266	4533	1.0
4435	4461	1.0
4435	9274	1.0
4435	9008	1.0
4435	9516	1.0
4435	6840	1.0
4435	9066	1.0
4435	2057	1.0
2267	2015	1.0
2267	5817	1.0
2268	9823	1.0
2268	10188	1.0
4436	4015	1.0
4436	6206	1.0
4436	3418	1.0
4436	3680	1.0
4436	6792	1.0
4436	5938	1.0
4436	5706	1.0
6136	3568	1.0
6136	880	1.0
3612	8350	1.0
2288	5691	1.0
2288	8242	1.0
2269	7960	1.0
2269	6249	1.0
7618	9390	1.0
2270	738	1.0
2270	9018	1.0
491	4229	1.0
7619	954	1.0
6740	5962	1.0
4185	6378	1.0
10421	9951	1.0
9410	8280	1.0
9410	7080	1.0
9410	9773	1.0
2272	3427	1.0
2272	4645	1.0
2272	8348	1.0
2272	9494	1.0
2272	2823	1.0
2272	1190	1.0
2272	9702	1.0
2272	826	1.0
2272	2181	1.0
2272	3514	1.0
2272	2616	1.0
2272	7417	1.0
2272	4394	1.0
2272	5676	1.0
2272	5566	1.0
2272	3931	1.0
2272	4820	1.0
2272	1231	1.0
2272	7164	1.0
2272	3590	1.0
2272	8657	1.0
2272	2544	1.0
2272	3525	1.0
2272	750	1.0
2272	7866	1.0
2272	2246	1.0
2272	5340	1.0
2272	5451	1.0
2272	741	1.0
2272	1002	1.0
2272	8597	1.0
2272	3833	1.0
2272	1796	1.0
2272	6687	1.0
2272	5647	1.0
2272	9163	1.0
2272	7508	1.0
2272	8404	1.0
2272	8103	1.0
2272	2624	1.0
10433	5673	1.0
10433	5727	1.0
10433	3261	1.0
10433	9647	1.0
10433	2623	1.0
10433	10163	1.0
10433	3002	1.0
6137	2543	1.0
6137	5492	1.0
6138	3999	1.0
6138	1983	1.0
2273	1771	1.0
2274	3905	1.0
2274	10163	1.0
8790	2255	1.0
8790	1070	1.0
8790	4044	1.0
8790	7758	1.0
543	738	1.0
543	7408	1.0
543	3248	1.0
543	4306	1.0
2863	5652	1.0
2275	4066	1.0
2275	2417	1.0
2275	8450	1.0
2275	3513	1.0
7622	2321	1.0
7622	6670	1.0
6139	4528	1.0
6140	5018	1.0
5191	10206	1.0
2276	2132	1.0
6141	5248	1.0
6141	5736	1.0
6141	4810	1.0
6141	8222	1.0
6141	3278	1.0
6141	9686	1.0
6141	2057	1.0
6141	6249	1.0
6141	9626	1.0
6141	8260	1.0
6141	5294	1.0
6141	1904	1.0
8331	7341	1.0
8331	1935	1.0
2277	5899	1.0
1459	5451	1.0
1459	3737	1.0
1459	2851	1.0
1459	1510	1.0
212	3467	1.0
6143	8949	1.0
6143	3817	1.0
6143	2623	1.0
4440	3234	1.0
4440	582	1.0
4441	7178	1.0
4441	3364	1.0
7623	4575	1.0
7623	6099	1.0
7624	4220	1.0
6144	5547	1.0
6144	3581	1.0
2281	680	1.0
2281	3565	1.0
4442	9167	1.0
4442	1351	1.0
4204	3258	1.0
10383	6029	1.0
10383	2039	1.0
8792	1027	1.0
6146	7467	1.0
2774	2255	1.0
2774	3453	1.0
2774	835	1.0
2774	2277	1.0
2774	4318	1.0
2774	1848	1.0
4443	1145	1.0
4443	3893	1.0
4443	4621	1.0
4443	7311	1.0
4443	4661	1.0
4443	5471	1.0
4443	8648	1.0
4443	2064	1.0
5457	3261	1.0
2282	4171	1.0
4546	5093	1.0
4546	1609	1.0
7625	6451	1.0
7625	1639	1.0
7625	3732	1.0
7625	5021	1.0
6149	5677	1.0
6149	5399	1.0
6149	4820	1.0
6149	1846	1.0
6149	8131	1.0
6149	7882	1.0
4444	5570	1.0
4444	8922	1.0
4444	6401	1.0
